MovieID,Title,Image,Rating
1985,Halloween 4: The Return of Michael Myers (1988),MovieImages/1985.jpg,
1986,Halloween 5: The Revenge of Michael Myers (1989),MovieImages/1986.jpg,
1987,Prom Night (1980),MovieImages/1987.jpg,
1988,Hello Mary Lou: Prom Night II (1987),MovieImages/1988.jpg,
1989,Prom Night III: The Last Kiss (1989),MovieImages/1989.jpg,
1990,Prom Night IV: Deliver Us From Evil (1992),MovieImages/1990.jpg,
1991,Child's Play (1988),MovieImages/1991.jpg,
1992,Child's Play 2 (1990),MovieImages/1992.jpg,
1993,Child's Play 3 (1992),MovieImages/1993.jpg,
1994,Poltergeist (1982),MovieImages/1994.jpg,
1995,Poltergeist II: The Other Side (1986),MovieImages/1995.jpg,
1996,Poltergeist III (1988),MovieImages/1996.jpg,
1997,"Exorcist, The (1973)",MovieImages/1997.jpg,
1998,Exorcist II: The Heretic (1977),MovieImages/1998.jpg,
1999,"Exorcist III, The (1990)",MovieImages/1999.jpg,
2000,Lethal Weapon (1987),MovieImages/2000.jpg,
2001,Lethal Weapon 2 (1989),MovieImages/2001.jpg,
2002,Lethal Weapon 3 (1992),MovieImages/2002.jpg,
2003,Gremlins (1984),MovieImages/2003.jpg,
2004,Gremlins 2: The New Batch (1990),MovieImages/2004.jpg,
2005,"Goonies, The (1985)",MovieImages/2005.jpg,
2006,"Mask of Zorro, The (1998)",MovieImages/2006.jpg,
2007,Polish Wedding (1998),MovieImages/2007.jpg,
2008,"This World, Then the Fireworks (1996)",MovieImages/2008.jpg,
2009,Soylent Green (1973),MovieImages/2009.jpg,
2010,Metropolis (1926),MovieImages/2010.jpg,
2011,Back to the Future Part II (1989),MovieImages/2011.jpg,
2012,Back to the Future Part III (1990),MovieImages/2012.jpg,
2013,"Poseidon Adventure, The (1972)",MovieImages/2013.jpg,
2014,Freaky Friday (1977),MovieImages/2014.jpg,
2015,"Absent Minded Professor, The (1961)",MovieImages/2015.jpg,
2016,"Apple Dumpling Gang Rides Again, The (1979)",MovieImages/2016.jpg,
2017,Babes in Toyland (1961),MovieImages/2017.jpg,
2018,Bambi (1942),MovieImages/2018.jpg,
2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),MovieImages/2019.jpg,
2020,Dangerous Liaisons (1988),MovieImages/2020.jpg,
2021,Dune (1984),MovieImages/2021.jpg,
2022,"Last Temptation of Christ, The (1988)",MovieImages/2022.jpg,
2023,"Godfather: Part III, The (1990)",MovieImages/2023.jpg,
2024,"Rapture, The (1991)",MovieImages/2024.jpg,
2025,Lolita (1997),MovieImages/2025.jpg,
2026,Disturbing Behavior (1998),MovieImages/2026.jpg,
2027,Mafia! (1998),MovieImages/2027.jpg,
2028,Saving Private Ryan (1998),MovieImages/2028.jpg,
2029,Billy's Hollywood Screen Kiss (1997),MovieImages/2029.jpg,
2030,East Palace West Palace (Dong gong xi gong) (1997),MovieImages/2030.jpg,
2031,"$1,000,000 Duck (1971)",MovieImages/2031.jpg,
2032,"Barefoot Executive, The (1971)",MovieImages/2032.jpg,
2033,"Black Cauldron, The (1985)",MovieImages/2033.jpg,
2034,"Black Hole, The (1979)",MovieImages/2034.jpg,
2035,Blackbeard's Ghost (1968),MovieImages/2035.jpg,
2036,Blank Check (1994),MovieImages/2036.jpg,
2037,Candleshoe (1977),MovieImages/2037.jpg,
2038,"Cat from Outer Space, The (1978)",MovieImages/2038.jpg,
2039,Cheetah (1989),MovieImages/2039.jpg,
2040,"Computer Wore Tennis Shoes, The (1970)",MovieImages/2040.jpg,
2041,Condorman (1981),MovieImages/2041.jpg,
2042,D2: The Mighty Ducks (1994),MovieImages/2042.jpg,
2043,Darby O'Gill and the Little People (1959),MovieImages/2043.jpg,
2044,"Devil and Max Devlin, The (1981)",MovieImages/2044.jpg,
2045,"Far Off Place, A (1993)",MovieImages/2045.jpg,
2046,Flight of the Navigator (1986),MovieImages/2046.jpg,
2047,"Gnome-Mobile, The (1967)",MovieImages/2047.jpg,
2048,"Great Mouse Detective, The (1986)",MovieImages/2048.jpg,
2049,"Happiest Millionaire, The (1967)",MovieImages/2049.jpg,
2050,Herbie Goes Bananas (1980),MovieImages/2050.jpg,
2051,Herbie Goes to Monte Carlo (1977),MovieImages/2051.jpg,
2052,Hocus Pocus (1993),MovieImages/2052.jpg,
2053,"Honey, I Blew Up the Kid (1992)",MovieImages/2053.jpg,
2054,"Honey, I Shrunk the Kids (1989)",MovieImages/2054.jpg,
2055,Hot Lead and Cold Feet (1978),MovieImages/2055.jpg,
2056,In Search of the Castaways (1962),MovieImages/2056.jpg,
2057,"Incredible Journey, The (1963)",MovieImages/2057.jpg,
2058,"Negotiator, The (1998)",MovieImages/2058.jpg,
2059,"Parent Trap, The (1998)",MovieImages/2059.jpg,
2060,BASEketball (1998),MovieImages/2060.jpg,
2061,Full Tilt Boogie (1997),MovieImages/2061.jpg,
2062,"Governess, The (1998)",MovieImages/2062.jpg,
2063,Seventh Heaven (Le Septième ciel) (1997),MovieImages/2063.jpg,
2064,Roger & Me (1989),MovieImages/2064.jpg,
2065,"Purple Rose of Cairo, The (1985)",MovieImages/2065.jpg,
2066,Out of the Past (1947),MovieImages/2066.jpg,
2067,Doctor Zhivago (1965),MovieImages/2067.jpg,
2068,Fanny and Alexander (1982),MovieImages/2068.jpg,
2069,"Trip to Bountiful, The (1985)",MovieImages/2069.jpg,
2070,Tender Mercies (1983),MovieImages/2070.jpg,
2071,And the Band Played On (1993),MovieImages/2071.jpg,
2072,"'burbs, The (1989)",MovieImages/2072.jpg,
2073,Fandango (1985),MovieImages/2073.jpg,
2074,"Night Porter, The (Il Portiere di notte) (1974)",MovieImages/2074.jpg,
2075,Mephisto (1981),MovieImages/2075.jpg,
2076,Blue Velvet (1986),MovieImages/2076.jpg,
2077,"Journey of Natty Gann, The (1985)",MovieImages/2077.jpg,
2078,"Jungle Book, The (1967)",MovieImages/2078.jpg,
2079,Kidnapped (1960),MovieImages/2079.jpg,
2080,Lady and the Tramp (1955),MovieImages/2080.jpg,
2081,"Little Mermaid, The (1989)",MovieImages/2081.jpg,
2082,"Mighty Ducks, The (1992)",MovieImages/2082.jpg,
2083,"Muppet Christmas Carol, The (1992)",MovieImages/2083.jpg,
2084,Newsies (1992),MovieImages/2084.jpg,
2085,101 Dalmatians (1961),MovieImages/2085.jpg,
2086,One Magic Christmas (1985),MovieImages/2086.jpg,
2087,Peter Pan (1953),MovieImages/2087.jpg,
2088,Popeye (1980),MovieImages/2088.jpg,
2089,"Rescuers Down Under, The (1990)",MovieImages/2089.jpg,
2090,"Rescuers, The (1977)",MovieImages/2090.jpg,
2091,Return from Witch Mountain (1978),MovieImages/2091.jpg,
2092,"Return of Jafar, The (1993)",MovieImages/2092.jpg,
2093,Return to Oz (1985),MovieImages/2093.jpg,
2094,"Rocketeer, The (1991)",MovieImages/2094.jpg,
2095,"Shaggy D.A., The (1976)",MovieImages/2095.jpg,
2096,Sleeping Beauty (1959),MovieImages/2096.jpg,
2097,Something Wicked This Way Comes (1983),MovieImages/2097.jpg,
2098,Son of Flubber (1963),MovieImages/2098.jpg,
2099,Song of the South (1946),MovieImages/2099.jpg,
2100,Splash (1984),MovieImages/2100.jpg,
2101,Squanto: A Warrior's Tale (1994),MovieImages/2101.jpg,
2102,Steamboat Willie (1940),MovieImages/2102.jpg,
2103,Tall Tale (1994),MovieImages/2103.jpg,
2104,Tex (1982),MovieImages/2104.jpg,
2105,Tron (1982),MovieImages/2105.jpg,
2106,Swing Kids (1993),MovieImages/2106.jpg,
2107,Halloween: H20 (1998),MovieImages/2107.jpg,
2108,L.A. Story (1991),MovieImages/2108.jpg,
2109,"Jerk, The (1979)",MovieImages/2109.jpg,
2110,Dead Men Don't Wear Plaid (1982),MovieImages/2110.jpg,
2111,"Man with Two Brains, The (1983)",MovieImages/2111.jpg,
2112,Grand Canyon (1991),MovieImages/2112.jpg,
2113,Graveyard Shift (1990),MovieImages/2113.jpg,
2114,"Outsiders, The (1983)",MovieImages/2114.jpg,
2115,Indiana Jones and the Temple of Doom (1984),MovieImages/2115.jpg,
2116,"Lord of the Rings, The (1978)",MovieImages/2116.jpg,
2117,Nineteen Eighty-Four (1984),MovieImages/2117.jpg,
2118,"Dead Zone, The (1983)",MovieImages/2118.jpg,
2119,Maximum Overdrive (1986),MovieImages/2119.jpg,
2120,Needful Things (1993),MovieImages/2120.jpg,
2121,Cujo (1983),MovieImages/2121.jpg,
2122,Children of the Corn (1984),MovieImages/2122.jpg,
2123,All Dogs Go to Heaven (1989),MovieImages/2123.jpg,
2124,"Addams Family, The (1991)",MovieImages/2124.jpg,
2125,Ever After: A Cinderella Story (1998),MovieImages/2125.jpg,
2126,Snake Eyes (1998),MovieImages/2126.jpg,
2127,"First Love, Last Rites (1997)",MovieImages/2127.jpg,
2128,Safe Men (1998),MovieImages/2128.jpg,
2129,"Saltmen of Tibet, The (1997)",MovieImages/2129.jpg,
2130,Atlantic City (1980),MovieImages/2130.jpg,
2131,Autumn Sonata (Höstsonaten ) (1978),MovieImages/2131.jpg,
2132,Who's Afraid of Virginia Woolf? (1966),MovieImages/2132.jpg,
2133,Adventures in Babysitting (1987),MovieImages/2133.jpg,
2134,Weird Science (1985),MovieImages/2134.jpg,
2135,Doctor Dolittle (1967),MovieImages/2135.jpg,
2136,"Nutty Professor, The (1963)",MovieImages/2136.jpg,
2137,Charlotte's Web (1973),MovieImages/2137.jpg,
2138,Watership Down (1978),MovieImages/2138.jpg,
2139,"Secret of NIMH, The (1982)",MovieImages/2139.jpg,
2140,"Dark Crystal, The (1982)",MovieImages/2140.jpg,
2141,"American Tail, An (1986)",MovieImages/2141.jpg,
2142,"American Tail: Fievel Goes West, An (1991)",MovieImages/2142.jpg,
2143,Legend (1985),MovieImages/2143.jpg,
2144,Sixteen Candles (1984),MovieImages/2144.jpg,
2145,Pretty in Pink (1986),MovieImages/2145.jpg,
2146,St. Elmo's Fire (1985),MovieImages/2146.jpg,
2147,"Clan of the Cave Bear, The (1986)",MovieImages/2147.jpg,
2148,House (1986),MovieImages/2148.jpg,
2149,House II: The Second Story (1987),MovieImages/2149.jpg,
2150,"Gods Must Be Crazy, The (1980)",MovieImages/2150.jpg,
2151,"Gods Must Be Crazy II, The (1989)",MovieImages/2151.jpg,
2152,Air Bud: Golden Receiver (1998),MovieImages/2152.jpg,
2153,"Avengers, The (1998)",MovieImages/2153.jpg,
2154,How Stella Got Her Groove Back (1998),MovieImages/2154.jpg,
2155,"Slums of Beverly Hills, The (1998)",MovieImages/2155.jpg,
2156,"Best Man, The (Il Testimone dello sposo) (1997)",MovieImages/2156.jpg,
2157,"Chambermaid on the Titanic, The (1998)",MovieImages/2157.jpg,
2158,"Henry: Portrait of a Serial Killer, Part 2 (1996)",MovieImages/2158.jpg,
2159,Henry: Portrait of a Serial Killer (1990),MovieImages/2159.jpg,
2160,Rosemary's Baby (1968),MovieImages/2160.jpg,
2161,"NeverEnding Story, The (1984)",MovieImages/2161.jpg,
2162,"NeverEnding Story II: The Next Chapter, The (1990)",MovieImages/2162.jpg,
2163,Attack of the Killer Tomatoes! (1980),MovieImages/2163.jpg,
2164,Surf Nazis Must Die (1987),MovieImages/2164.jpg,
2165,Your Friends and Neighbors (1998),MovieImages/2165.jpg,
2166,Return to Paradise (1998),MovieImages/2166.jpg,
2167,Blade (1998),MovieImages/2167.jpg,
2168,Dance with Me (1998),MovieImages/2168.jpg,
2169,Dead Man on Campus (1998),MovieImages/2169.jpg,
2170,Wrongfully Accused (1998),MovieImages/2170.jpg,
2171,"Next Stop, Wonderland (1998)",MovieImages/2171.jpg,
2172,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",MovieImages/2172.jpg,
2173,"Navigator: A Mediaeval Odyssey, The (1988)",MovieImages/2173.jpg,
2174,Beetlejuice (1988),MovieImages/2174.jpg,
2175,Déjà Vu (1997),MovieImages/2175.jpg,
2176,Rope (1948),MovieImages/2176.jpg,
2177,Family Plot (1976),MovieImages/2177.jpg,
2178,Frenzy (1972),MovieImages/2178.jpg,
2179,Topaz (1969),MovieImages/2179.jpg,
2180,Torn Curtain (1966),MovieImages/2180.jpg,
2181,Marnie (1964),MovieImages/2181.jpg,
2182,"Wrong Man, The (1956)",MovieImages/2182.jpg,
2183,"Man Who Knew Too Much, The (1956)",MovieImages/2183.jpg,
2184,"Trouble with Harry, The (1955)",MovieImages/2184.jpg,
2185,I Confess (1953),MovieImages/2185.jpg,
2186,Strangers on a Train (1951),MovieImages/2186.jpg,
2187,Stage Fright (1950),MovieImages/2187.jpg,
2188,54 (1998),MovieImages/2188.jpg,
2189,I Married A Strange Person (1997),MovieImages/2189.jpg,
2190,Why Do Fools Fall In Love? (1998),MovieImages/2190.jpg,
2191,"Merry War, A (1997)",MovieImages/2191.jpg,
2192,See the Sea (Regarde la mer) (1997),MovieImages/2192.jpg,
2193,Willow (1988),MovieImages/2193.jpg,
2194,"Untouchables, The (1987)",MovieImages/2194.jpg,
2195,Dirty Work (1998),MovieImages/2195.jpg,
2196,Knock Off (1998),MovieImages/2196.jpg,
2197,Firelight (1997),MovieImages/2197.jpg,
2198,Modulations (1998),MovieImages/2198.jpg,
2199,Phoenix (1998),MovieImages/2199.jpg,
2200,Under Capricorn (1949),MovieImages/2200.jpg,
2201,"Paradine Case, The (1947)",MovieImages/2201.jpg,
2202,Lifeboat (1944),MovieImages/2202.jpg,
2203,Shadow of a Doubt (1943),MovieImages/2203.jpg,
2204,Saboteur (1942),MovieImages/2204.jpg,
2205,Mr. & Mrs. Smith (1941),MovieImages/2205.jpg,
2206,Suspicion (1941),MovieImages/2206.jpg,
2207,Jamaica Inn (1939),MovieImages/2207.jpg,
2208,"Lady Vanishes, The (1938)",MovieImages/2208.jpg,
2209,Young and Innocent (1937),MovieImages/2209.jpg,
2210,Sabotage (1936),MovieImages/2210.jpg,
2211,Secret Agent (1936),MovieImages/2211.jpg,
2212,"Man Who Knew Too Much, The (1934)",MovieImages/2212.jpg,
2213,Waltzes from Vienna (1933),MovieImages/2213.jpg,
2214,Number Seventeen (1932),MovieImages/2214.jpg,
2215,Rich and Strange (1932),MovieImages/2215.jpg,
2216,"Skin Game, The (1931)",MovieImages/2216.jpg,
2217,Elstree Calling (1930),MovieImages/2217.jpg,
2218,Juno and Paycock (1930),MovieImages/2218.jpg,
2219,Murder! (1930),MovieImages/2219.jpg,
2220,"Manxman, The (1929)",MovieImages/2220.jpg,
2221,Blackmail (1929),MovieImages/2221.jpg,
2222,Champagne (1928),MovieImages/2222.jpg,
2223,"Farmer's Wife, The (1928)",MovieImages/2223.jpg,
2224,Downhill (1927),MovieImages/2224.jpg,
2225,Easy Virtue (1927),MovieImages/2225.jpg,
2226,"Ring, The (1927)",MovieImages/2226.jpg,
2227,"Lodger, The (1926)",MovieImages/2227.jpg,
2228,"Mountain Eagle, The (1926)",MovieImages/2228.jpg,
2229,"Pleasure Garden, The (1925)",MovieImages/2229.jpg,
2230,Always Tell Your Wife (1923),MovieImages/2230.jpg,
2231,Rounders (1998),MovieImages/2231.jpg,
2232,Cube (1997),MovieImages/2232.jpg,
2233,Digging to China (1998),MovieImages/2233.jpg,
2234,Let's Talk About Sex (1998),MovieImages/2234.jpg,
2235,One Man's Hero (1999),MovieImages/2235.jpg,
2236,Simon Birch (1998),MovieImages/2236.jpg,
2237,Without Limits (1998),MovieImages/2237.jpg,
2238,Seven Beauties (Pasqualino Settebellezze) (1976),MovieImages/2238.jpg,
2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),MovieImages/2239.jpg,
2240,My Bodyguard (1980),MovieImages/2240.jpg,
2241,Class (1983),MovieImages/2241.jpg,
2242,"Grandview, U.S.A. (1984)",MovieImages/2242.jpg,
2243,Broadcast News (1987),MovieImages/2243.jpg,
2244,"Allnighter, The (1987)",MovieImages/2244.jpg,
2245,Working Girl (1988),MovieImages/2245.jpg,
2246,Stars and Bars (1988),MovieImages/2246.jpg,
2247,Married to the Mob (1988),MovieImages/2247.jpg,
2248,Say Anything... (1989),MovieImages/2248.jpg,
2249,My Blue Heaven (1990),MovieImages/2249.jpg,
2250,Men Don't Leave (1990),MovieImages/2250.jpg,
2251,"Cabinet of Dr. Ramirez, The (1991)",MovieImages/2251.jpg,
2252,Hero (1992),MovieImages/2252.jpg,
2253,Toys (1992),MovieImages/2253.jpg,
2254,Choices (1981),MovieImages/2254.jpg,
2255,Young Doctors in Love (1982),MovieImages/2255.jpg,
2256,Parasite (1982),MovieImages/2256.jpg,
2257,No Small Affair (1984),MovieImages/2257.jpg,
2258,Master Ninja I (1984),MovieImages/2258.jpg,
2259,Blame It on Rio (1984),MovieImages/2259.jpg,
2260,Wisdom (1986),MovieImages/2260.jpg,
2261,One Crazy Summer (1986),MovieImages/2261.jpg,
2262,About Last Night... (1986),MovieImages/2262.jpg,
2263,"Seventh Sign, The (1988)",MovieImages/2263.jpg,
2264,We're No Angels (1989),MovieImages/2264.jpg,
2265,Nothing But Trouble (1991),MovieImages/2265.jpg,
2266,"Butcher's Wife, The (1991)",MovieImages/2266.jpg,
2267,Mortal Thoughts (1991),MovieImages/2267.jpg,
2268,"Few Good Men, A (1992)",MovieImages/2268.jpg,
2269,Indecent Proposal (1993),MovieImages/2269.jpg,
2270,"Century of Cinema, A (1994)",MovieImages/2270.jpg,
2271,Permanent Midnight (1998),MovieImages/2271.jpg,
2272,One True Thing (1998),MovieImages/2272.jpg,
2273,Rush Hour (1998),MovieImages/2273.jpg,
2274,Lilian's Story (1995),MovieImages/2274.jpg,
2275,Six-String Samurai (1998),MovieImages/2275.jpg,
2276,"Soldier's Daughter Never Cries, A (1998)",MovieImages/2276.jpg,
2277,Somewhere in the City (1997),MovieImages/2277.jpg,
2278,Ronin (1998),MovieImages/2278.jpg,
2279,Urban Legend (1998),MovieImages/2279.jpg,
2280,Clay Pigeons (1998),MovieImages/2280.jpg,
2281,Monument Ave. (1998),MovieImages/2281.jpg,
2282,Pecker (1998),MovieImages/2282.jpg,
2283,"Sheltering Sky, The (1990)",MovieImages/2283.jpg,
2284,Bandit Queen (1994),MovieImages/2284.jpg,
2285,If.... (1968),MovieImages/2285.jpg,
2286,"Fiendish Plot of Dr. Fu Manchu, The (1980)",MovieImages/2286.jpg,
2287,Them! (1954),MovieImages/2287.jpg,
2288,"Thing, The (1982)",MovieImages/2288.jpg,
2289,"Player, The (1992)",MovieImages/2289.jpg,
2290,Stardust Memories (1980),MovieImages/2290.jpg,
2291,Edward Scissorhands (1990),MovieImages/2291.jpg,
2292,Overnight Delivery (1996),MovieImages/2292.jpg,
2293,Shadrach (1998),MovieImages/2293.jpg,
2294,Antz (1998),MovieImages/2294.jpg,
2295,"Impostors, The (1998)",MovieImages/2295.jpg,
2296,"Night at the Roxbury, A (1998)",MovieImages/2296.jpg,
2297,What Dreams May Come (1998),MovieImages/2297.jpg,
2298,Strangeland (1998),MovieImages/2298.jpg,
2299,"Battle of the Sexes, The (1959)",MovieImages/2299.jpg,
2300,"Producers, The (1968)",MovieImages/2300.jpg,
2301,History of the World: Part I (1981),MovieImages/2301.jpg,
2302,My Cousin Vinny (1992),MovieImages/2302.jpg,
2303,Nashville (1975),MovieImages/2303.jpg,
2304,Love Is the Devil (1998),MovieImages/2304.jpg,
2305,Slam (1998),MovieImages/2305.jpg,
2306,Holy Man (1998),MovieImages/2306.jpg,
2307,One Tough Cop (1998),MovieImages/2307.jpg,
2308,Detroit 9000 (1973),MovieImages/2308.jpg,
2309,"Inheritors, The (Die Siebtelbauern) (1998)",MovieImages/2309.jpg,
2310,"Mighty, The (1998)",MovieImages/2310.jpg,
2311,2010 (1984),MovieImages/2311.jpg,
2312,Children of a Lesser God (1986),MovieImages/2312.jpg,
2313,"Elephant Man, The (1980)",MovieImages/2313.jpg,
2314,Beloved (1998),MovieImages/2314.jpg,
2315,Bride of Chucky (1998),MovieImages/2315.jpg,
2316,Practical Magic (1998),MovieImages/2316.jpg,
2317,"Alarmist, The (1997)",MovieImages/2317.jpg,
2318,Happiness (1998),MovieImages/2318.jpg,
2319,Reach the Rock (1997),MovieImages/2319.jpg,
2320,Apt Pupil (1998),MovieImages/2320.jpg,
2321,Pleasantville (1998),MovieImages/2321.jpg,
2322,Soldier (1998),MovieImages/2322.jpg,
2323,"Cruise, The (1998)",MovieImages/2323.jpg,
2324,Life Is Beautiful (La Vita è bella) (1997),MovieImages/2324.jpg,
2325,Orgazmo (1997),MovieImages/2325.jpg,
2326,Shattered Image (1998),MovieImages/2326.jpg,
2327,Tales from the Darkside: The Movie (1990),MovieImages/2327.jpg,
2328,Vampires (1998),MovieImages/2328.jpg,
2329,American History X (1998),MovieImages/2329.jpg,
2330,Hands on a Hard Body (1996),MovieImages/2330.jpg,
2331,Living Out Loud (1998),MovieImages/2331.jpg,
2332,Belly (1998),MovieImages/2332.jpg,
2333,Gods and Monsters (1998),MovieImages/2333.jpg,
2334,"Siege, The (1998)",MovieImages/2334.jpg,
2335,"Waterboy, The (1998)",MovieImages/2335.jpg,
2336,Elizabeth (1998),MovieImages/2336.jpg,
2337,Velvet Goldmine (1998),MovieImages/2337.jpg,
2338,I Still Know What You Did Last Summer (1998),MovieImages/2338.jpg,
2339,I'll Be Home For Christmas (1998),MovieImages/2339.jpg,
2340,Meet Joe Black (1998),MovieImages/2340.jpg,
2341,Dancing at Lughnasa (1998),MovieImages/2341.jpg,
2342,Hard Core Logo (1996),MovieImages/2342.jpg,
2343,"Naked Man, The (1998)",MovieImages/2343.jpg,
2344,Runaway Train (1985),MovieImages/2344.jpg,
2345,Desert Bloom (1986),MovieImages/2345.jpg,
2346,"Stepford Wives, The (1975)",MovieImages/2346.jpg,
2347,"Pope of Greenwich Village, The (1984)",MovieImages/2347.jpg,
2348,Sid and Nancy (1986),MovieImages/2348.jpg,
2349,Mona Lisa (1986),MovieImages/2349.jpg,
2350,Heart Condition (1990),MovieImages/2350.jpg,
2351,Nights of Cabiria (Le Notti di Cabiria) (1957),MovieImages/2351.jpg,
2352,"Big Chill, The (1983)",MovieImages/2352.jpg,
2353,Enemy of the State (1998),MovieImages/2353.jpg,
2354,"Rugrats Movie, The (1998)",MovieImages/2354.jpg,
2355,"Bug's Life, A (1998)",MovieImages/2355.jpg,
2356,Celebrity (1998),MovieImages/2356.jpg,
2357,Central Station (Central do Brasil) (1998),MovieImages/2357.jpg,
2358,Savior (1998),MovieImages/2358.jpg,
2359,Waking Ned Devine (1998),MovieImages/2359.jpg,
2360,"Celebration, The (Festen) (1998)",MovieImages/2360.jpg,
2361,Pink Flamingos (1972),MovieImages/2361.jpg,
2362,Glen or Glenda (1953),MovieImages/2362.jpg,
2363,Godzilla (Gojira) (1954),MovieImages/2363.jpg,
2364,Godzilla (Gojira) (1984),MovieImages/2364.jpg,
2365,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),MovieImages/2365.jpg,
2366,King Kong (1933),MovieImages/2366.jpg,
2367,King Kong (1976),MovieImages/2367.jpg,
2368,King Kong Lives (1986),MovieImages/2368.jpg,
2369,Desperately Seeking Susan (1985),MovieImages/2369.jpg,
2370,"Emerald Forest, The (1985)",MovieImages/2370.jpg,
2371,Fletch (1985),MovieImages/2371.jpg,
2372,Fletch Lives (1989),MovieImages/2372.jpg,
2373,Red Sonja (1985),MovieImages/2373.jpg,
2374,Gung Ho (1986),MovieImages/2374.jpg,
2375,"Money Pit, The (1986)",MovieImages/2375.jpg,
2376,"View to a Kill, A (1985)",MovieImages/2376.jpg,
2377,Lifeforce (1985),MovieImages/2377.jpg,
2378,Police Academy (1984),MovieImages/2378.jpg,
2379,Police Academy 2: Their First Assignment (1985),MovieImages/2379.jpg,
2380,Police Academy 3: Back in Training (1986),MovieImages/2380.jpg,
2381,Police Academy 4: Citizens on Patrol (1987),MovieImages/2381.jpg,
2382,Police Academy 5: Assignment: Miami Beach (1988),MovieImages/2382.jpg,
2383,Police Academy 6: City Under Siege (1989),MovieImages/2383.jpg,
2384,Babe: Pig in the City (1998),MovieImages/2384.jpg,
2385,Home Fries (1998),MovieImages/2385.jpg,
2386,Jerry Springer: Ringmaster (1998),MovieImages/2386.jpg,
2387,Very Bad Things (1998),MovieImages/2387.jpg,
2388,Steam: The Turkish Bath (Hamam) (1997),MovieImages/2388.jpg,
2389,Psycho (1998),MovieImages/2389.jpg,
2390,Little Voice (1998),MovieImages/2390.jpg,
2391,"Simple Plan, A (1998)",MovieImages/2391.jpg,
2392,Jack Frost (1998),MovieImages/2392.jpg,
2393,Star Trek: Insurrection (1998),MovieImages/2393.jpg,
2394,"Prince of Egypt, The (1998)",MovieImages/2394.jpg,
2395,Rushmore (1998),MovieImages/2395.jpg,
2396,Shakespeare in Love (1998),MovieImages/2396.jpg,
2397,Mass Appeal (1984),MovieImages/2397.jpg,
2398,Miracle on 34th Street (1947),MovieImages/2398.jpg,
2399,Santa Claus: The Movie (1985),MovieImages/2399.jpg,
2400,Prancer (1989),MovieImages/2400.jpg,
2401,Pale Rider (1985),MovieImages/2401.jpg,
2402,Rambo: First Blood Part II (1985),MovieImages/2402.jpg,
2403,First Blood (1982),MovieImages/2403.jpg,
2404,Rambo III (1988),MovieImages/2404.jpg,
2405,"Jewel of the Nile, The (1985)",MovieImages/2405.jpg,
2406,Romancing the Stone (1984),MovieImages/2406.jpg,
2407,Cocoon (1985),MovieImages/2407.jpg,
2408,Cocoon: The Return (1988),MovieImages/2408.jpg,
2409,Rocky II (1979),MovieImages/2409.jpg,
2410,Rocky III (1982),MovieImages/2410.jpg,
2411,Rocky IV (1985),MovieImages/2411.jpg,
2412,Rocky V (1990),MovieImages/2412.jpg,
2413,Clue (1985),MovieImages/2413.jpg,
2414,Young Sherlock Holmes (1985),MovieImages/2414.jpg,
2415,Violets Are Blue... (1986),MovieImages/2415.jpg,
2416,Back to School (1986),MovieImages/2416.jpg,
2417,Heartburn (1986),MovieImages/2417.jpg,
2418,Nothing in Common (1986),MovieImages/2418.jpg,
2419,Extremities (1986),MovieImages/2419.jpg,
2420,"Karate Kid, The (1984)",MovieImages/2420.jpg,
2421,"Karate Kid, Part II, The (1986)",MovieImages/2421.jpg,
2422,"Karate Kid III, The (1989)",MovieImages/2422.jpg,
2423,Christmas Vacation (1989),MovieImages/2423.jpg,
2424,You've Got Mail (1998),MovieImages/2424.jpg,
2425,"General, The (1998)",MovieImages/2425.jpg,
2426,"Theory of Flight, The (1998)",MovieImages/2426.jpg,
2427,"Thin Red Line, The (1998)",MovieImages/2427.jpg,
2428,"Faculty, The (1998)",MovieImages/2428.jpg,
2429,Mighty Joe Young (1998),MovieImages/2429.jpg,
2430,Mighty Joe Young (1949),MovieImages/2430.jpg,
2431,Patch Adams (1998),MovieImages/2431.jpg,
2432,Stepmom (1998),MovieImages/2432.jpg,
2433,"Civil Action, A (1998)",MovieImages/2433.jpg,
2434,Down in the Delta (1998),MovieImages/2434.jpg,
2435,Hurlyburly (1998),MovieImages/2435.jpg,
2436,Tea with Mussolini (1999),MovieImages/2436.jpg,
2437,Wilde (1997),MovieImages/2437.jpg,
2438,Outside Ozona (1998),MovieImages/2438.jpg,
2439,Affliction (1997),MovieImages/2439.jpg,
2440,Another Day in Paradise (1998),MovieImages/2440.jpg,
2441,"Hi-Lo Country, The (1998)",MovieImages/2441.jpg,
2442,Hilary and Jackie (1998),MovieImages/2442.jpg,
2443,Playing by Heart (1998),MovieImages/2443.jpg,
2444,24 7: Twenty Four Seven (1997),MovieImages/2444.jpg,
2445,At First Sight (1999),MovieImages/2445.jpg,
2446,In Dreams (1999),MovieImages/2446.jpg,
2447,Varsity Blues (1999),MovieImages/2447.jpg,
2448,Virus (1999),MovieImages/2448.jpg,
2449,"Garbage Pail Kids Movie, The (1987)",MovieImages/2449.jpg,
